Date,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Weekday,Daily_Perf
2019-05-31 00:00:00+08:00,2019-05-31,1.9025807251645621,1.949557980928867,1.8477737401018521,1.8790920972824097,4466000,0.0,0.0,4,
2019-06-03 00:00:00+08:00,2019-06-03,1.8790920972824097,1.894751182537178,1.8242851122196995,1.8790920972824097,852400,0.0,0.0,0,0.0
2019-06-04 00:00:00+08:00,2019-06-04,1.816455333981674,1.8712623119354248,1.816455333981674,1.8712623119354248,96000,0.0,0.0,1,-0.004166791696004979
2019-06-05 00:00:00+08:00,2019-06-05,1.8712623119354248,1.8790918535472467,1.8712623119354248,1.8712623119354248,124000,0.0,0.0,2,0.0
2019-06-06 00:00:00+08:00,2019-06-06,1.8790920972824097,1.9025807251645621,1.839944197474468,1.8790920972824097,664000,0.0,0.0,3,0.00418422649622352
2019-06-10 00:00:00+08:00,2019-06-10,1.8712625460168393,1.8790920886080804,1.8399441889808548,1.8634330034255981,230000,0.0,0.0,0,-0.008333329632676412
2019-06-11 00:00:00+08:00,2019-06-11,1.8634328222721055,1.8712623641021982,1.8242849264506396,1.847773551940918,118000,0.0,0.0,1,-0.008403549500246577
2019-06-12 00:00:00+08:00,2019-06-12,1.847773551940918,1.847773551940918,1.847773551940918,1.847773551940918,0,0.0,0.0,2,0.0
2019-06-13 00:00:00+08:00,2019-06-13,1.8477735468209102,1.8477735468209102,1.8242849213957166,1.8399440050125122,50000,0.0,0.0,3,-0.004237287042117011
2019-06-14 00:00:00+08:00,2019-06-14,1.8086259365081787,1.8086259365081787,1.8086259365081787,1.8086259365081787,4000,0.0,0.0,4,-0.017021207394906868
2019-06-17 00:00:00+08:00,2019-06-17,1.8399440050125122,1.8399440050125122,1.800796295970523,1.8399440050125122,294000,0.0,0.0,0,0.017315945697869317
2019-06-18 00:00:00+08:00,2019-06-18,1.839944209429912,1.863433024135709,1.7616487826473284,1.7773078680038452,708000,0.0,0.0,1,-0.034042414789813735
2019-06-19 00:00:00+08:00,2019-06-19,1.8007963605442563,1.8007963605442563,1.7459895659201854,1.7538191080093384,1402000,0.0,0.0,2,-0.01321592078523115
2019-06-20 00:00:00+08:00,2019-06-20,1.78513731441249,1.847773652460679,1.7616486876444193,1.8164554834365845,1612000,0.0,0.0,3,0.035714273576561206
2019-06-21 00:00:00+08:00,2019-06-21,1.8164554787439757,1.8321145632155693,1.73033051415021,1.8086259365081787,2428000,0.0,0.0,4,-0.004310343413202133
2019-06-24 00:00:00+08:00,2019-06-24,1.8086259411805607,1.8399441102046552,1.8007963989245372,1.8164554834365845,354000,0.0,0.0,0,0.004329002902347945
2019-06-25 00:00:00+08:00,2019-06-25,1.8164556229999564,1.8634330668165187,1.8164556229999564,1.8556033372879028,980000,0.0,0.0,1,0.021551782693432164
2019-06-26 00:00:00+08:00,2019-06-26,1.855603077895304,2.0200236415915462,1.855603077895304,1.9260691404342651,748324,0.0,0.0,2,0.03797460466381408
2019-06-27 00:00:00+08:00,2019-06-27,1.9260693131995748,2.027853365249828,1.9260693131995748,2.020023822784424,216000,0.0,0.0,3,0.04878053460166809
2019-06-28 00:00:00+08:00,2019-06-28,2.0591713249796295,2.090489488806228,2.020023433525401,2.0670008659362793,924000,0.0,0.0,4,0.02325568769139652
2019-07-02 00:00:00+08:00,2019-07-02,2.090489760008135,2.1296374698700653,2.090489760008135,2.113978385925293,732000,0.0,0.0,1,0.022727382829486276
2019-07-03 00:00:00+08:00,2019-07-03,2.1218080520629883,2.1296375944935484,2.113978509632428,2.1218080520629883,497024,0.0,0.0,2,0.0037037588415400613
2019-07-04 00:00:00+08:00,2019-07-04,2.0983194247713075,2.1296375944935484,2.059171712618507,2.1218080520629883,260000,0.0,0.0,3,0.0
2019-07-05 00:00:00+08:00,2019-07-05,2.1296377182006836,2.1296377182006836,2.1218081753153184,2.1296377182006836,136000,0.0,0.0,4,0.003690091632031711
2019-07-08 00:00:00+08:00,2019-07-08,2.0983195304870605,2.0983195304870605,2.0670013591869743,2.0983195304870605,204000,0.0,0.0,0,-0.014705875767491383
2019-07-09 00:00:00+08:00,2019-07-09,2.0983195304870605,2.0983195304870605,2.090489987662039,2.0983195304870605,142000,0.0,0.0,1,0.0
2019-07-10 00:00:00+08:00,2019-07-10,2.0983195304870605,2.129637701787147,2.090489987662039,2.0983195304870605,430000,0.0,0.0,2,0.0
2019-07-11 00:00:00+08:00,2019-07-11,2.0983195304870605,2.1139786161371035,2.082660444837017,2.0983195304870605,236000,0.0,0.0,3,0.0
2019-07-12 00:00:00+08:00,2019-07-12,2.126190714928272,2.1341539682109683,2.0943377017974854,2.0943377017974854,216000,0.045,0.0,4,-0.0018976274260055215
2019-07-15 00:00:00+08:00,2019-07-15,2.102301211750755,2.11822772026062,2.102301211750755,2.11822772026062,126000,0.0,0.0,0,0.01140695621466925
2019-07-16 00:00:00+08:00,2019-07-16,2.1341540276216655,2.1341540276216655,1.9589622606664077,2.0306315422058105,476000,0.0,0.0,1,-0.04135352267226111
2019-07-17 00:00:00+08:00,2019-07-17,2.0465578818041683,2.078410893216074,2.0067416175392863,2.0226681232452393,116000,0.0,0.0,2,-0.003921646441047977
2019-07-18 00:00:00+08:00,2019-07-18,2.0465581039227643,2.0465581039227643,1.9987785816192627,1.9987785816192627,106000,0.0,0.0,3,-0.011810905284672879
2019-07-19 00:00:00+08:00,2019-07-19,1.9987786729595156,2.038594943365292,1.9987786729595156,2.014705181121826,138000,0.0,0.0,4,0.00796816598347827
2019-07-22 00:00:00+08:00,2019-07-22,1.99081527468392,2.070447809727701,1.99081527468392,2.0306315422058105,337084,0.0,0.0,0,0.00790505788798157
2019-07-23 00:00:00+08:00,2019-07-23,2.0704477560904393,2.0784110093885206,2.046557996196196,2.0624845027923584,544000,0.0,0.0,1,0.0156862335310457
2019-07-24 00:00:00+08:00,2019-07-24,2.0624844303161,2.0943376322480294,2.05452117729785,2.0704476833343506,380000,0.0,0.0,2,0.003860965030869856
2019-07-25 00:00:00+08:00,2019-07-25,2.0784109363526007,2.0784109363526007,2.0624844303161,2.0704476833343506,602000,0.0,0.0,3,0.0
2019-07-26 00:00:00+08:00,2019-07-26,2.0624845758304473,2.0624845758304473,2.0147050543499603,2.054521322250366,92000,0.0,0.0,4,-0.007692230628274399
2019-07-29 00:00:00+08:00,2019-07-29,2.0784109150361068,2.0784109150361068,2.006741638606905,2.046557903289795,472000,0.0,0.0,0,-0.0038760459063276187
2019-07-30 00:00:00+08:00,2019-07-30,2.0226681232452393,2.0465578818041683,2.0226681232452393,2.0226681232452393,82000,0.0,0.0,1,-0.011673151297675655
2019-07-31 00:00:00+08:00,2019-07-31,1.9987783991902868,1.9987783991902868,1.9271091222763062,1.9271091222763062,394000,0.0,0.0,2,-0.04724403369526331
2019-08-01 00:00:00+08:00,2019-08-01,1.9111828132304356,1.9430358284744518,1.8872928619384766,1.8872928619384766,7719800,0.0,0.0,3,-0.020661134274948867
2019-08-02 00:00:00+08:00,2019-08-02,1.8872928105508437,1.9111827611923218,1.879329556956665,1.9111827611923218,664000,0.0,0.0,4,0.01265828941317948
2019-08-05 00:00:00+08:00,2019-08-05,1.871366303362486,1.9271092683806794,1.8634030497683074,1.9111827611923218,146000,0.0,0.0,0,0.0
2019-08-06 00:00:00+08:00,2019-08-06,1.887292663037603,2.0704476712470234,1.8315498922352789,1.9669253826141357,1126689,0.0,0.0,1,0.029166557251195657
2019-08-07 00:00:00+08:00,2019-08-07,1.9748886976519373,1.9748886976519373,1.8076601901304448,1.8634029626846313,684000,0.0,0.0,2,-0.05263159489655789
2019-08-08 00:00:00+08:00,2019-08-08,1.8793296169949594,1.8952563145510632,1.8395133477520689,1.847476601600647,494000,0.0,0.0,3,-0.00854692270159274
2019-08-09 00:00:00+08:00,2019-08-09,1.8315502988893961,1.8474768083690367,1.7996972799301147,1.7996972799301147,2008000,0.0,0.0,4,-0.02586193602080611
2019-08-12 00:00:00+08:00,2019-08-12,1.81562340259552,1.81562340259552,1.81562340259552,1.81562340259552,0,0.0,0.0,0,0.008849334186927127
2019-08-13 00:00:00+08:00,2019-08-13,1.8235867868728008,1.9032195128951632,1.8076602796401169,1.8793295621871948,376000,0.0,0.0,1,0.035087760766139064
2019-08-14 00:00:00+08:00,2019-08-14,1.8713660914209718,2.030631335125908,1.863402838728671,1.9350723028182983,23015220,0.0,0.0,2,0.02966097152552072
2019-08-15 00:00:00+08:00,2019-08-15,1.9430357755690368,1.9430357755690368,1.9111827611923218,1.9111827611923218,3214000,0.0,0.0,3,-0.012345555042663325
2019-08-16 00:00:00+08:00,2019-08-16,1.9191458692858638,1.9430356282571908,1.9111826162954215,1.9271091222763062,1294000,0.0,0.0,4,0.008333248607814259
2019-08-19 00:00:00+08:00,2019-08-19,1.9111828255390007,1.9430358409881592,1.9111828255390007,1.9430358409881592,36000,0.0,0.0,0,0.008264565056409712
2019-08-20 00:00:00+08:00,2019-08-20,1.943035623698854,1.9748886355858963,1.943035623698854,1.9669253826141357,264000,0.0,0.0,1,0.012294956748624353
2019-08-21 00:00:00+08:00,2019-08-21,1.9669253826141357,1.9669253826141357,1.9350723707270934,1.9669253826141357,58000,0.0,0.0,2,0.0
2019-08-22 00:00:00+08:00,2019-08-22,1.9669253826141357,1.9669253826141357,1.9669253826141357,1.9669253826141357,0,0.0,0.0,3,0.0
2019-08-23 00:00:00+08:00,2019-08-23,1.9908151415294175,1.9908151415294175,1.9669253826141357,1.9669253826141357,48000,0.0,0.0,4,0.0
2019-08-26 00:00:00+08:00,2019-08-26,1.9191462993621828,1.9271095541371723,1.9111830445871931,1.9191462993621826,202000,0.0,0.0,0,-0.024291253585050798
2019-08-27 00:00:00+08:00,2019-08-27,1.9191462993621828,1.9191462993621828,1.9191462993621828,1.9191462993621826,0,0.0,0.0,1,0.0
2019-08-28 00:00:00+08:00,2019-08-28,1.9271095541371723,1.9350728089121618,1.9111830445871931,1.9191462993621826,165000,0.0,0.0,2,0.0
